ID,GUID,Model ID,Modified,USN,Tags,Fields,Sort Field
1639860235083,o>;qbKN>/`,1625307584571,1639861716,2189,,"Unlike most of the GI tract, where is the spleen derived from? | Mesoderm&nbsp;<br><br><img src=""paste-75097ab44027eacde4b5b6959b8af4f3bf9ffeff.jpg"">","Unlike most of the GI tract, where is the spleen derived from?"
1639860383015,Eu62:WE|nT,1625307584571,1639860383,2189,,"How does gastrin stimulate the production of acid? | Stimulates the ECL cells to produce histamine which then stimulates the parietal cell to produce acid&nbsp;<br><br><img src=""paste-42f7912d733d1c2f0e88defbe281e7b54e17dad7.jpg"">",How does gastrin stimulate the production of acid?
1639860453855,r6Foz<fApJ,1625307584571,1639860453,2189,,"With zollinger-ellison syndrome, there is excessive secretion of what? | Acid&nbsp;","With zollinger-ellison syndrome, there is excessive secretion of what?"
1639860504765,L%lGsV+!AV,1625307584571,1639860504,2189,,"Why does gastrinoma present with diarrhoea? | Inhibits the pacneratic enzymes - so less absorption&nbsp;<br><br><img src=""paste-29cd491fcd88348726ac155b3f24f38279b0226c.jpg"">",Why does gastrinoma present with diarrhoea?
1639860579115,xFwKDkS6!a,1625307584571,1639860579,2189,,"Gastrinoma treatment? | Octeotride&nbsp;<br><br><img src=""paste-c7db223a6094bbb61aa3916ab260ac3d85f8a3f3.jpg"">",Gastrinoma treatment?
1639860630284,Eq)gl[3FIt,1625307584571,1639860630,2189,,"gastrin levels with autoimmune gastritis? | high gastrin levels&nbsp;<br><br><img src=""paste-bb6d8565e21892c5123249af5a8e818a76cd3c87.jpg"">",gastrin levels with autoimmune gastritis?
1639860659648,g{z=u5t{IR,1625307584571,1639860659,2189,,"Cholecystokinin is released by which cells? | I cells&nbsp;<br><br><img src=""paste-dec10b670db8b944e81efa09475e1262ca7c83be.jpg"">",Cholecystokinin is released by which cells?
1639860734198,qzrYc|;D#c,1625307584571,1639860734,2189,,"What is the function of secretin in the small intestine? | To raise the pH&nbsp;<br><img src=""paste-971c3d8cace8a708d100e16ade1803e746570b4a.jpg""><br>",What is the function of secretin in the small intestine?
1639860840181,OJ!xw;?i8j,1625307584571,1639860849,2189,,"With bleeding varices, what medication can be used? | Octeotride - reduce splanchnic blood flow&nbsp;<br><br><img src=""paste-3491e7358f2dcd4806e704e66dd349e5f758be45.jpg"">","With bleeding varices, what medication can be used?"
1639860919381,I.fO:`TCFE,1625307584571,1639860919,2189,,"Effect of glucose-dependent insulinotropic peptide (GIP)? | Stimulates the release of insulin&nbsp;<br><br><img src=""paste-0e48fd86140fb797eff9177baacd81856e4d7589.jpg"">",Effect of glucose-dependent insulinotropic peptide (GIP)?
1639860981948,rsg7G]-=Wm,1625307584571,1639860981,2189,,"Why diarrhoea with VIPoma? | Since VIP promotes bicarb secretion&nbsp;<br><br><img src=""paste-afdb8b1c80625b6322a80a02f43f0b04451fb315.jpg"">",Why diarrhoea with VIPoma?
1639861034931,kSPw9&LfJl,1625307584571,1639861034,2189,,"Sometimes the symptoms of the VIPoma is known as what syndrome?&nbsp; | Think of WDHA as water&nbsp;<br><br>Watery diarrhoea&nbsp;<br>Hypokalemia&nbsp;<br>Achlorhydria&nbsp;<br><br><img src=""paste-6245bb691cd121a3cf22e5c2c8e9a60dd73aaafa.jpg"">",Sometimes the symptoms of the VIPoma is known as what syndrome? 
1639861175231,EI_-0+m/C#,1625307584571,1639861175,2189,,"Secretin effect on the H+ secretion | Reduced&nbsp;<br><br><img src=""paste-c962fd57ed9f0b991a1015d3bfd7955999900494.jpg"">",Secretin effect on the H+ secretion
1639917238820,wzg1/2Sg&5,1625307584571,1639917254,2194,,"B&nbsp;<br><br><img src=""paste-a46c83e21664029b3f054e0031634383027b4760.jpg""> | Bladder&nbsp;",B  paste-a46c83e21664029b3f054e0031634383027b4760.jpg 
1639917257794,xk~kh5Wi-`,1625307584571,1639929997,2196,,"<img src=""paste-a46c83e21664029b3f054e0031634383027b4760.jpg""><br><br>C | C - Prostate&nbsp;", paste-a46c83e21664029b3f054e0031634383027b4760.jpg C
1639917267694,w|fQ-JIK%y,1625307584571,1639917267,2194,,"D&nbsp;<br><br><img src=""paste-a46c83e21664029b3f054e0031634383027b4760.jpg""> | Anal canal&nbsp;",D  paste-a46c83e21664029b3f054e0031634383027b4760.jpg 
1639934798647,qtF@C$J1%f,1625307584571,1639934798,2197,,"Feature of the cancers of the thyroid? | Do not make hormone - so would not take up the radioactive iodine&nbsp;<br><br><img src=""paste-cae8c4affb463844748c66f2fad8200177670a2a.jpg"">",Feature of the cancers of the thyroid?
1639934844227,zwh|keEeyJ,1625307584571,1639934844,2197,,"With follicular adenoma, they are completely surrounded by what? | Fibrous capsule&nbsp;<br><br><img src=""paste-89eb7782ad70bcf2e8e21a3c58f8183ae456cb20.jpg"">","With follicular adenoma, they are completely surrounded by what?"
1639934907394,c`mdjaDzxy,1625307584571,1639934907,2197,,"Most common thyroid cancer? | Papillary carcinoma&nbsp;<br><br><img src=""paste-6dbf3edbece2646f06c4578025e1b426c858dd97.jpg"">",Most common thyroid cancer?
1639934924761,"x3o5o,h}&v",1625307584571,1639934924,2197,,"Increased risk of papillary carcinoma with what? | Prior radiation exposure&nbsp;<br><br><img src=""paste-35c35cbec3e25feaff5e13d0044965723de8bfe7.jpg"">",Increased risk of papillary carcinoma with what?
1639934990227,Ey5~}#skPa,1625307584571,1639934990,2197,,"Key pathology findings for papillary carcinoma? | Nuclear grooves and orphan annie's eye nuclei&nbsp;<br><br><img src=""paste-2abe147b06891688c6eee9c66ff467c76a01e298.jpg"">",Key pathology findings for papillary carcinoma?
1639935015914,ECnwMpc!V/,1625307584571,1639935015,2197,,"Psamomma bodies only seen in which thyroid cancer? | Papillary&nbsp;<br><br><img src=""paste-5c7c265129133368c51b5fa8011b5e5a5a63f9a7.jpg"">",Psamomma bodies only seen in which thyroid cancer?
1639935026656,b^^jbC0`N,1625307584571,1639935026,2197,,"<img src=""paste-90db45acd1b9a3106b6b7ffb038906a89024616f.jpg""> | Psammoma bodies&nbsp;", paste-90db45acd1b9a3106b6b7ffb038906a89024616f.jpg 
1639935067686,utTR0?7S2S,1625307584571,1639935067,2197,,"<img src=""paste-1dea8ca151d5fb207917a9b146889a994bde671f.jpg""> | Nuclear grooves - seen in thyroid cancer&nbsp;", paste-1dea8ca151d5fb207917a9b146889a994bde671f.jpg 
1639935156272,yPl^z6#6R,1625307584571,1639935156,2197,,"With medullary carcinoma, it is a cancer of which cells?<br><br>What do they produce?&nbsp; | Parafollicular cells&nbsp;<br><br>Calcitonin&nbsp;<br><br><img src=""paste-c75dea7d38ceb6ae8f018a5dfebd726bce183bf2.jpg"">","With medullary carcinoma, it is a cancer of which cells?What do they produce? "
1639935191344,AOvQ9>2Sa7,1625307584571,1639935191,2197,,"Appearance of what with medullary carcinoma on biopsy? | Amyloid&nbsp;<br><br><img src=""paste-da0774022617fdebad6fe15ba3a2de4fecb5a7fb.jpg"">",Appearance of what with medullary carcinoma on biopsy?
1639935225801,1:;7k0!+^,1625307584571,1639935225,2197,,"Thyroid biopsy&nbsp;<br><br><img src=""paste-981446edc5d0d470201fc7903801c1169c8fa18e.jpg""> | Medullary carcinoma - have amyloid stroma&nbsp;",Thyroid biopsy  paste-981446edc5d0d470201fc7903801c1169c8fa18e.jpg 
1639935286019,r82@5eUC/4,1625307584571,1639935286,2197,,"If anaplastic carcinoma of the thyroid invades the recurrent laryngeal nerve, what does this lead to? | Hoarseness&nbsp;<br><br><img src=""paste-33885d7638d0d64123e1132410622d4ab9f175a5.jpg"">","If anaplastic carcinoma of the thyroid invades the recurrent laryngeal nerve, what does this lead to?"
1639935307195,kt;5u~tYeQ,1625307584571,1639935307,2197,,"Demographic for anaplastic carcinoma? | Elderly&nbsp;<br><br><img src=""paste-671d6059681c427c3d9e88766a560df9d97fbddc.jpg"">",Demographic for anaplastic carcinoma?
1639935451232,QlSq9==T{x,1625307584571,1639935451,2197,,"Describe the hemoglobin for sickle cell trait and sickle cell disease&nbsp; | <img src=""paste-f286fe701b7ed754fbf8078990341a0975e8373e.jpg"">",Describe the hemoglobin for sickle cell trait and sickle cell disease 
1639935503495,L-`-leA>J5,1625307584571,1639935503,2197,,"Hemoglobin A is made of what? | Alpha 2 and beta 2 chains&nbsp;<br><br><img src=""paste-302239c9405cef753e3ec53eae4c083b82229fb9.jpg"">",Hemoglobin A is made of what?
1639935530579,hFLVtrzei`,1625307584571,1639935530,2197,,"HbA2 is made of what?&nbsp; | 2 alpha chains and 2 delta chains&nbsp;<br><br><img src=""paste-302239c9405cef753e3ec53eae4c083b82229fb9.jpg"">",HbA2 is made of what? 
1639935546728,Pt?fE-qdft,1625307584571,1639935546,2197,,"HbF is made of what? | 2 alpha chains and 2 gamma chains&nbsp;<br><br><img src=""paste-fd92e657d2efa58570e377e08ee49e86bdc93036.jpg"">",HbF is made of what?
1639935619029,bg^4UwdF.S,1625307584571,1639935619,2197,,"Main problems with sickle cell anemia? | Hemolytic anemia and vaso occlusion of small blood vessels&nbsp;<br><br><img src=""paste-27f374bb3478e87c30a7bf267bae8e58ed34e2c0.jpg"">",Main problems with sickle cell anemia?
1639935657295,P:=4PHBEP$,1625307584571,1639935657,2197,,"Due to the sickling of the red blood cells, what does this damage?&nbsp;<br><br>What removes this?&nbsp; | Cell membrane&nbsp;<br><br>Spleen&nbsp;<br><br><img src=""paste-c58d787692b58e07b79c867e006d56c5b7421638.jpg"">","Due to the sickling of the red blood cells, what does this damage? What removes this? "
1639935736863,B3mNKk~C[k,1625307584571,1639935736,2197,,"With sickle cell anemia, they are in danger if they are infected with what? | Parvovirus B19 - aplastic crisis&nbsp;<br><br><img src=""paste-7e8f77b0b3a7a7b06daa7b55914072a89a5e28d5.jpg"">","With sickle cell anemia, they are in danger if they are infected with what?"
1639935799346,jMocnd1UWC,1625307584571,1639935799,2197,,"Sickle cell anemia and femur? | Avascular necrosis of the femoral head&nbsp;<br><br><img src=""paste-5447c7d456d3f5197a5429b7dd2327f3d91217d4.jpg"">",Sickle cell anemia and femur?
1639935860296,zL<9KwBKt*,1625307584571,1640881181,2308,,"Sickle cell anemia commonly leads to failure of what organ?&nbsp;<br><br>How can we detect this in the peripheral blood?&nbsp; | Spleen&nbsp;<br><br>Howell-Jolly bodies&nbsp;<br><br><img src=""paste-da8c13720235950b56eb002bb8290dc45f23ce51.jpg"">",Sickle cell anemia commonly leads to failure of what organ? How can we detect this in the peripheral blood? 
1639935917096,d3Yg@`WD58,1625307584571,1639935917,2197,,"Those with sickle cell anemia have increased risk of infection from which bacteria? | Encapsulated - strep pneumo and H influenza&nbsp;<br><br><img src=""paste-0b01f9e7ff862fe57e867c48aeebd151d807d53c.jpg"">",Those with sickle cell anemia have increased risk of infection from which bacteria?
1639935946796,Jkd7.K.kuv,1625307584571,1639935946,2197,,"Those with sickle cell disease have an increased risk of osteomyelitis from what? | Salmonella&nbsp;<br><br><img src=""paste-9d30a9070f9edcb05391393ebd17a082e2de87f8.jpg"">",Those with sickle cell disease have an increased risk of osteomyelitis from what?
1639936012779,QK7b_W51>),1625307584571,1639936012,2197,,"With acute chest syndrome in sickle cell anemia, what is happening? | Vaso-occlusion of the pulmonary microvasculature&nbsp;<br><br><img src=""paste-5c8e32973330991f03dae02a742a4f194a312e11.jpg"">","With acute chest syndrome in sickle cell anemia, what is happening?"
1639936050863,rI|2X}q#x{,1625307584571,1639936101,2197,,"Sickle cell and the kidney? | Occlusion of the vasa recta in medulla&nbsp;<br>Papillary necrosis&nbsp;<br><br><img src=""paste-d19eb178f4e0c0fbcf50020fcc1eac1a9e3e53bd.jpg"">",Sickle cell and the kidney?
1639936123446,FZ}e|`y](6,1625307584571,1639936123,2197,,"Hydroxyurea in sickle cell anemia? | Raises amount of HbF&nbsp;<br><br><img src=""paste-d6c07955da96d14e2e5d3f7fdbf8ad6b8a8d3bd6.jpg"">",Hydroxyurea in sickle cell anemia?
1639936285480,A{?DUFDC4N,1625307584571,1639936285,2197,,"Classic presentation of hemoglobin C? | HbC crystals on smear&nbsp;<br><br><img src=""paste-a36ba9b4be3bacb3002c41bc7afcf28ce1f49166.jpg"">",Classic presentation of hemoglobin C?
1639936300078,z3+#Kp9)Gr,1625307584571,1639936300,2197,,"<img src=""paste-357c45ddc6ec05d2fd55862a601777a530a3e9dd.jpg""> | HbC crystals&nbsp;", paste-357c45ddc6ec05d2fd55862a601777a530a3e9dd.jpg 
1640015744870,ImJGEd59b&,1625307584571,1640015756,2206,,"Appearance of aplastic anemia on bone marrow biopsy? | Absence of cells - replacement with fat&nbsp;<br><br><img src=""paste-ce9db47852be647999499b87b1b32e8d22273b6f.jpg"">",Appearance of aplastic anemia on bone marrow biopsy?
1640015855334,c9EGQd$t/A,1625307584571,1640015855,2206,,"Drugs that could lead to aplastic anemia? | Chlorampehnicol and methimazole&nbsp;<br><br><img src=""paste-1dc54707b89b23eed5672c2388fe9aeb2059d39c.jpg"">",Drugs that could lead to aplastic anemia?
1640015916500,ioi(gAu&Lb,1625307584571,1640015916,2206,,"Most unusual finding with fanconi anemia? | Malformed thumbs&nbsp;<br><br><img src=""paste-c222a64c0fa1d7c431a6dfaae681109fc8b7947a.jpg"">",Most unusual finding with fanconi anemia?
1640016022897,eJvrOWCYwx,1625307584571,1640016022,2206,,"What are the non-megaloblastic causes of macrocytic anemia? | Liver disease and alcoholism&nbsp;<br><br><img src=""paste-02d9c1852fc94980de6bd4d75b205eab6ac0add6.jpg"">",What are the non-megaloblastic causes of macrocytic anemia?
1640016256030,xk+Vh0i>1I,1625307584571,1640016256,2206,,"Beta globin is only found in which type of hemoglobin? | HbA&nbsp;<br><br><img src=""paste-06710e07f2c95f135dc677e4b08c1b83301746f4.jpg"">",Beta globin is only found in which type of hemoglobin?
1640016361512,dXne>%<fH8,1625307584571,1640016361,2206,,"Two variations of alpha thalassemia minor? | Cis and trans&nbsp;<br><br><img src=""paste-c5fe81ac22a5b8025534ef242befc5973fe9a932.jpg"">",Two variations of alpha thalassemia minor?
1640016416234,u~.hrUSl(9,1625307584571,1640016416,2206,,"What happens in HbH disease? | 4 beta chain - think of these 4 chains hugging each other -0 due to little alpha globin chain production&nbsp;<br><br><img src=""paste-c193f7f3f591a4b77737650fe2049a317f5b802e.jpg"">",What happens in HbH disease?
1640016444873,H*2UO>iC@I,1625307584571,1640016444,2206,,"What is HbH? | 4 beta globin chains hugging each other - 4 beta globin chains&nbsp;<br><br><img src=""paste-c193f7f3f591a4b77737650fe2049a317f5b802e.jpg"">",What is HbH?
1640016540028,K<:`vYv7)S,1625307584571,1640090785,2215,,"What happens in Hb Barts?<br><br>What does this lead to?&nbsp; | no alpha globin - so cannot form HbF - as a result leads to hydrop fetalis&nbsp;<br><br>Four gamma globin chains&nbsp;<br><br><img src=""paste-da233a75f51886d27487b1fb7770ba9fc1bb09c6.jpg"">",What happens in Hb Barts?What does this lead to? 
1640016628431,"E,*6kuiR)v",1625307584571,1640016628,2206,,"How is beta thalassemia minor diagnosis made? | HbA2 on electrophoresis&nbsp;<br><br><img src=""paste-772cd84ec656a284e9bbfa2d4446c05654c898af.jpg"">",How is beta thalassemia minor diagnosis made?
1640016647427,PqpcV63JM8,1625307584571,1640016647,2206,,"Hallmark for beta thalassemia minor? | HgbA2 increased&nbsp;<br><br><img src=""paste-772cd84ec656a284e9bbfa2d4446c05654c898af.jpg"">",Hallmark for beta thalassemia minor?
1640016699202,b8c2QM!A.4,1625307584571,1640016699,2206,,"With beta thalassemia major, how should you think about it/ | Lots of abnormalities&nbsp;<br><br><img src=""paste-83a56174bea2af66d3b570204e64612e22ac015b.jpg"">","With beta thalassemia major, how should you think about it/"
1640016746218,udMMMt`a.&,1625307584571,1640016746,2206,,"Target cells happen when there is an increased what? | Surface area to volume ratio&nbsp;<br><br><img src=""paste-d903d9ee38dd36d097331cadc434795b7512ecda.jpg"">",Target cells happen when there is an increased what?
1640016784652,i/qC>n7+D~,1625307584571,1640016784,2206,,"Cause of target cells in thalassemia? | Decrease volume but same amount of membrane so the memrbane folds up&nbsp;<br><br><img src=""paste-f1b9738dad1a83f90a416bbe5453fdfaab2f4a9e.jpg"">",Cause of target cells in thalassemia?
1640016871001,"G.CJ.|Z,,W",1625307584571,1640016871,2206,,"Why hepatosplenomegaly in beta thalassemia major? | Hematopoiesiss outside of the bone marrow&nbsp;<br><br><img src=""paste-c793a957a8f8cd6525291c0f91361574d4c5042e.jpg"">",Why hepatosplenomegaly in beta thalassemia major?
1640017164218,boUNSO;vDk,1625307584571,1640017164,2206,,"Diagnosis of beta thalassemia major? | Electrophoresis&nbsp;<br><br><img src=""paste-9b3fff0778b54eb99fa9009004390e8eaa7de32b.jpg"">",Diagnosis of beta thalassemia major?
1640017192921,Bl`f<Ry7gL,1625307584571,1640017192,2206,,Treatment for beta thalassemia major and minor?<br><br>At risk for what?&nbsp; | Blood transfusions&nbsp;<br><br>Iron overload&nbsp;,Treatment for beta thalassemia major and minor?At risk for what? 
1640017228317,"d$0E,EF=qL",1625307584571,1640017228,2206,,"Alpha and beta thalassemia are protective against what? | Malaria&nbsp;<br><br><img src=""paste-3117d1b2edc54ee0b23ac057cb042fb16662bf98.jpg"">",Alpha and beta thalassemia are protective against what?
1640017262851,QqHwX=k>6_,1625307584571,1640017262,2206,,"Red cell distribution width is wider in what circumstances? | Iron deficiency&nbsp;<br><br><img src=""paste-8bb22f2eb33ba5db9548f8ff97bcded48dd4b986.jpg"">",Red cell distribution width is wider in what circumstances?
1640017336750,ANEAJ@F_$o,1625307584571,1640017336,2206,,"If the question stem mentions HbH or HgBarts what does this suggest? | Alpha thalassemia&nbsp;<br><br><img src=""paste-6eaff0fd59a09d5f450d1080fd368e546def52da.jpg"">",If the question stem mentions HbH or HgBarts what does this suggest?
1640017359469,K?[>v8zWty,1625307584571,1640017359,2206,,"When there is anemia and there is increased HbF and HbA2, what does this suggest? | Beta thalassemia&nbsp;<br><br><img src=""paste-fdb081c638f72d912f8198c6a592a6115db1d539.jpg"">","When there is anemia and there is increased HbF and HbA2, what does this suggest?"
1640017778117,"m[R,=ai=Tj",1625307584571,1640017778,2207,,"Go through the main sections of the kidney? | Cortex&nbsp;<br>Medulla (where you find the pyramids)&nbsp;<br>Collecting system&nbsp;<br><br><img src=""paste-3511c099d51466c3152b975af72ee0a58b0c6f2a.jpg"">",Go through the main sections of the kidney?
1640017857049,O5c`-3Q>dS,1625307584571,1640017857,2207,,"Where the medullary pyramids meet the calyces is known as what? | Renal papilla&nbsp;<br><br><img src=""paste-5d2f0a3205a1e671d9a038af2f8bc7f8ed63256d.jpg"">",Where the medullary pyramids meet the calyces is known as what?
1640018020983,kZ@OpeyTX(,1625307584571,1640018020,2207,,"How can we split the urinary infections? | Lower - cystitis&nbsp;<br>Infection of the kidneys themselves - pyelonephritis&nbsp;<br><br><img src=""paste-9778ca32287bad8d201438efb359c425f654c742.jpg"">",How can we split the urinary infections?
1640018061232,pxwJ``J0{M,1625307584571,1640018061,2207,,"Describe how most urinary infections happen | They ascend - go from the urethra to cause cystitis and then cause pyelonephritis&nbsp;<br><br><img src=""paste-0bad8fa81794eae9f0e6bc0893d657b71fd35840.jpg"">",Describe how most urinary infections happen
1640018081887,qV(m4!4^KZ,1625307584571,1640018081,2207,,"Most common UTI? | E. Coli&nbsp;<br><br><img src=""paste-abf04611643dd78aa0b7b83eaa9c5cd9eacdb4b8.jpg"">",Most common UTI?
1640018136915,vWq+hUnA&y,1625307584571,1640018136,2207,,"Classic symptoms of cystitis? | Dysuria - pain on urination&nbsp;<br>Increased frequency&nbsp;<br>NO SYSTEMIC SYMPTOMS like chills or fever&nbsp;<br>Suprapubic pain&nbsp;<br><br><img src=""paste-23d7e189a5f3eb3de0e5337361f97719a91eedcf.jpg"">",Classic symptoms of cystitis?
1640018167282,rdP<0%H4<2,1625307584571,1640018167,2207,,"Main differences between pyelonephritis and cystitis? | Systemic symptoms, flank pain and WBC casts&nbsp;<br><br><img src=""paste-4e038910c6e2008e0e6fbaa70529d5ae6306580d.jpg"">",Main differences between pyelonephritis and cystitis?
1640018192190,I.g-kD/5[M,1625307584571,1640018192,2207,,"Tenderness with pyelonephritis? | Costovertebral angle tenderness&nbsp;<br><br><img src=""paste-ca106a482e84de92dbb9cbb7308311d401af948c.jpg"">",Tenderness with pyelonephritis?
1640018212789,vB{u0KpVw>,1625307584571,1640018212,2207,,"<img src=""paste-1382f15e8490c6b2484a948f06d501e433fbcdb6.jpg""> | WBC cast seen in pyelonephritis&nbsp;", paste-1382f15e8490c6b2484a948f06d501e433fbcdb6.jpg 
1640018243915,BvDQLh2:/Z,1625307584571,1640018243,2207,,"Appearance of the urine with UTIs? | Cloudy urine&nbsp;<br><br><img src=""paste-5088368b0eab0b38a127046538e58893756f7b45.jpg"">",Appearance of the urine with UTIs?
1640018291732,q+nh?=Hruy,1625307584571,1640018291,2207,,"Leukocyte esterase and nitrites indicate what? | Leukocyte esterase - WBCs&nbsp;<br>Nitrites - UTI bugs&nbsp;<br><br><img src=""paste-f344b06dbbed04c3cd9b20c2cd25929a925126b4.jpg"">",Leukocyte esterase and nitrites indicate what?
1640018328882,D0{Gl#Em||,1625307584571,1640018328,2207,,"Common demographic for UTI? | Women - due to shorter urethra and closer to fecal flora&nbsp;<br><br><img src=""paste-c82dfc20efdb3eed7bc1ce7873b0ad6ada0bdd38.jpg"">",Common demographic for UTI?
1640018416369,"oN<xlBzcP,",1625307584571,1640018416,2207,,"Why urinary obstruction can increase risk for UTI? | Since urine usually pushes the bacteria out but if obstruction cannot do so&nbsp;<br><br><img src=""paste-508d20f3dfa1b96cbcdf77abd199d3a4aee2e244.jpg"">",Why urinary obstruction can increase risk for UTI?
1640018457648,sVxx8nr+`O,1625307584571,1640018457,2207,,"First line treatment for UTIs? | Fluoroquinolones&nbsp;<br><br><img src=""paste-dcddcd2f3cbf3b26ce2a928413c11206258e16dd.jpg"">",First line treatment for UTIs?
1640018501150,"y<Sd%c@9,>",1625307584571,1640018501,2207,,"If there is sterile pyuria, what should be considered? | Chlamydia or gonorrhea&nbsp;<br><br><img src=""paste-e43a5a63e3fa24ab443245ef792270608f164c9f.jpg"">","If there is sterile pyuria, what should be considered?"
1640018558281,CC0@d@$Su8,1625307584571,1640018558,2207,,"Chronic pyelonephritis is the consequence of what in children? | Vesicoureteral reflux&nbsp;<br><br><img src=""paste-6b7b0a30e74934b8c3663f17655645eafdc8fde1.jpg"">",Chronic pyelonephritis is the consequence of what in children?
1640018581415,L.M+juAtX7,1625307584571,1640018581,2207,,"Kidney biopsy for chronic pyelonephritis? | Thyroidisatio of the kidney&nbsp;<br><br><img src=""paste-9bd4ddd49b94e477732ce907ad5948e792e0d0a8.jpg"">",Kidney biopsy for chronic pyelonephritis?
1640018664867,h4aXOV>hbr,1625307584571,1640018664,2207,,"Classic symptoms of kidney stones? | Flank pain&nbsp;<br>Colikcy&nbsp;<br>Hematuria&nbsp;<br><br><img src=""paste-76e6247d9ff27ddf7f75e2290514964e6847124e.jpg""><br>",Classic symptoms of kidney stones?
1640018740315,KXxlpaY8TW,1625307584571,1640018740,2207,,"Crohn's disease and kidney stones? | Fat malabsorption which binds to calcium&nbsp;<br>More oxalate in the blood&nbsp;<br><br><img src=""paste-70b5bade5f1dd20b454068825b742524a77ed3b2.jpg"">",Crohn's disease and kidney stones?
1640018758865,EiU0fcX;7$,1625307584571,1640018758,2207,,"Calcium oxalate stones more likely to form with excess what? | Vitamin C&nbsp;<br><br><img src=""paste-b7290ef6d113fe0115cf76140ae617fd8708a4ba.jpg"">",Calcium oxalate stones more likely to form with excess what?
1640018888564,GR;Ykd`g!8,1625307584571,1640018888,2207,,"Struvite stones can form what? | Staghorn calculi - stones in the renal pelvis&nbsp;<br><br><img src=""paste-562e35357101186e5b657ea22078d9ec756b87e2.jpg"">",Struvite stones can form what?
1640018971030,",l#Ud>VUK",1625307584571,1640018971,2207,,"How to get rid of the uric acid stones? | Alkalization of the urine&nbsp;<br><br><img src=""paste-ae70eab038c147a32ab1b83262c59c00acce933a.jpg"">",How to get rid of the uric acid stones?
1640018998930,K5G*87^xxX,1625307584571,1640018998,2207,,"Uric acid stones and X-ray/ | No stone on x-ray&nbsp;<br><br><img src=""paste-9481d46ae60eaf0345bc3b3463939ab9049fc132.jpg"">",Uric acid stones and X-ray/
1640019147898,HPtp|mlTGZ,1625307584571,1640019147,2207,,"Why ADPKD not observed at birth? | Too small to visualise byt develop over many years&nbsp;<br><br><img src=""paste-976661c17908a614a1916617e21ca2481369a628.jpg"">",Why ADPKD not observed at birth?
1640019171116,f6$c9qGB]B,1625307584571,1640019171,2207,,"<img src=""paste-3fe11098795daedaebd256aa8852d47460ef3e52.jpg""> | Polycystic kidney disease&nbsp;", paste-3fe11098795daedaebd256aa8852d47460ef3e52.jpg 
1640019201246,b~ehrd0cd%,1625307584571,1640019201,2207,,"Key associations with ADPKD? | Berry aneurysms&nbsp;<br>Liver cysts&nbsp;<br>Mitral valve prolapse&nbsp;<br><br><img src=""paste-ec2d2d9ab47bbb5aa94b7a4c1a967041fcfc9439.jpg"">",Key associations with ADPKD?
1640019229185,uti54p`A:>,1625307584571,1640019229,2207,,"Classic presentation of ADPKD? | Hypertension - from activation of the RAAS&nbsp;<br><br><img src=""paste-aff49a1c8d3c8d9df5e6a463c8353e1c0a8e6ebb.jpg"">",Classic presentation of ADPKD?
1640019321737,I[n~wwK#6A,1625307584571,1640019321,2207,,"Kidney are derived from where? | Mesoderm&nbsp;<br><br><img src=""paste-a4c08e4c92b6548f6fcd739eeeebf141f0a6ffb8.jpg"">",Kidney are derived from where?
1640019390473,cW({j&K4y_,1625307584571,1640019390,2207,,"Which structure is the one that goes on to form the permanent kidney? | Metanephros&nbsp;<br><br><img src=""paste-7b425b279f1a195d1fa46860d5466399999af1a8.jpg"">",Which structure is the one that goes on to form the permanent kidney?
1640019470122,K~2%6}a7K=,1625307584571,1640019470,2207,,"What is derived from the metaneprhic mesenchyme/metanephric blastema? | All the structures from the glomerulus to the distal tubule&nbsp;<br><br><img src=""paste-32ce2b66ae0d682089ba44586e4ee2c8371a004b.jpg"">",What is derived from the metaneprhic mesenchyme/metanephric blastema?
1640019494355,Nm>YfEbSTb,1625307584571,1640019494,2207,,"What is derived from the ureteric bud? | Ureter, pelvis and collecting duct&nbsp;<br><br><img src=""paste-05eaa74025f415fc4050d0c611e2655d26017b0c.jpg"">",What is derived from the ureteric bud?
1640019591072,hBX3Cre%iC,1625307584571,1640019591,2207,,"Go through where the parts of the nephron are derived from? | First part - from metanephric blastema&nbsp;<br>Second part - ureteric bud (has ureter in name)&nbsp;<br><br><img src=""paste-af963a29be815bfb88e49d49352c5ddaf95978ce.jpg"">",Go through where the parts of the nephron are derived from?
1640019625173,l9(&=XE_XN,1625307584571,1640019625,2207,,"Wilm's tumour is due to a proliferation of what? | Metanephric blastema&nbsp;<br><br><img src=""paste-19cf61552e8390132748d4e143bf04858a204850.jpg"">",Wilm's tumour is due to a proliferation of what?
1640019648885,"Fx69G+&*,o",1625307584571,1640019648,2207,,"Mutation in what for Wilm's tumour? | WT1&nbsp;<br><br><img src=""paste-19cf61552e8390132748d4e143bf04858a204850.jpg"">",Mutation in what for Wilm's tumour?
1640019691542,O@O-3)1q%z,1625307584571,1640019691,2207,,"In renal agensis, there is failrue of what to develop? | Ureteric bud fails to develop&nbsp;<br><br><img src=""paste-fddef5f16dfec25eed7f67ab11fc43fc2c32fa50.jpg"">","In renal agensis, there is failrue of what to develop?"
1640019711540,o>31B}.82s,1625307584571,1640019711,2207,,"If both kidneys have renal agenesis? | Potter's sequence&nbsp;<br><br><img src=""paste-f86c9ce7c95c77e124d3f0588a2f9de5a27cb6ef.jpg"">",If both kidneys have renal agenesis?
